Data,Contatto Connettore Interno,Cavo Connettore Interno,Contatto Connettore Esterno,Cavo Splitter,Tamb Interna,Tamb Esterna
2022-04-14 16:35:39.913400,25.789,25.815,25.338,25.883,26.157,24.639
2022-04-14 16:35:50.309400,25.802,25.82,25.333,25.857,26.125,24.639
2022-04-14 16:36:00.706400,25.771,25.817,25.336,25.875,26.136,24.624
2022-04-14 16:36:13.025400,25.76,25.796,25.333,25.865,26.115,24.618
2022-04-14 16:36:23.389400,25.76,25.809,25.322,25.867,26.138,24.626
2022-04-14 16:36:33.787400,25.758,25.788,25.312,25.846,26.11,24.605
2022-04-14 16:36:44.187400,25.755,25.77,25.291,25.844,26.107,24.618
2022-04-14 16:36:54.590400,25.729,25.794,25.286,25.836,26.099,24.63
2022-04-14 16:37:04.992400,25.81,25.829,25.356,25.886,26.151,24.635
2022-04-14 16:37:15.364400,25.797,25.81,25.343,25.879,26.16,24.648
2022-04-14 16:37:25.761400,25.794,25.816,25.323,25.891,26.16,24.651
2022-04-14 16:37:36.131400,25.789,25.817,25.322,25.87,26.159,24.633
2022-04-14 16:37:46.529400,25.765,25.809,25.314,25.896,26.149,24.614
2022-04-14 16:37:58.768400,25.757,25.799,25.304,25.862,26.13,24.635
2022-04-14 16:38:09.123400,25.752,25.801,25.301,25.851,26.125,24.647
2022-04-14 16:38:19.519400,25.728,25.788,25.285,25.857,26.128,24.652
2022-04-14 16:38:29.916400,25.739,25.762,25.275,25.836,26.12,24.639
2022-04-14 16:38:40.313400,25.726,25.767,25.285,25.838,26.117,24.631
2022-04-14 16:38:50.715400,25.731,25.772,25.272,25.836,26.117,24.621
2022-04-14 16:39:01.081400,25.744,25.754,25.262,25.828,26.088,24.636
2022-04-14 16:39:11.478400,25.736,25.741,25.251,25.823,26.112,24.663
2022-04-14 16:39:21.879400,25.715,25.749,25.257,25.802,26.078,24.671
2022-04-14 16:39:32.277400,25.7,25.73,25.236,25.807,26.088,24.693
2022-04-14 16:39:44.626400,25.752,25.764,25.268,25.843,26.118,24.69
2022-04-14 16:39:55.045400,25.76,25.772,25.273,25.837,26.143,24.711
2022-04-14 16:40:05.403400,25.804,25.824,25.314,25.889,26.165,24.687
2022-04-14 16:40:15.800400,25.77,25.804,25.286,25.854,26.142,24.695
2022-04-14 16:40:26.173400,25.746,25.776,25.281,25.846,26.137,24.69
2022-04-14 16:40:36.570400,25.733,25.769,25.267,25.838,26.114,24.674
2022-04-14 16:40:46.968400,25.72,25.759,25.262,25.833,26.099,24.701
2022-04-14 16:40:57.338400,25.715,25.746,25.27,25.835,26.12,24.695
2022-04-14 16:41:07.735400,25.712,25.769,25.233,25.822,26.106,24.712
2022-04-14 16:41:18.139400,25.712,25.738,25.228,25.822,26.112,24.707
2022-04-14 16:41:30.446400,25.702,25.743,25.222,25.807,26.096,24.707
2022-04-14 16:41:40.844400,25.699,25.741,25.22,25.815,26.12,24.694
2022-04-14 16:41:51.241400,25.684,25.722,25.212,25.812,26.078,24.652
2022-04-14 16:42:01.613400,25.678,25.722,25.217,25.794,26.083,24.657
2022-04-14 16:42:12.009400,25.686,25.712,25.209,25.788,26.091,24.66
2022-04-14 16:42:22.408400,25.681,25.707,25.186,25.807,26.085,24.643
2022-04-14 16:42:32.804400,25.673,25.72,25.186,25.783,26.078,24.658
2022-04-14 16:42:43.174400,25.712,25.722,25.216,25.801,26.097,24.65
2022-04-14 16:42:53.571400,25.767,25.768,25.257,25.835,26.134,24.669
2022-04-14 16:43:03.973400,25.783,25.801,25.263,25.853,26.149,24.637
2022-04-14 16:43:16.303400,25.757,25.777,25.248,25.842,26.128,24.622
2022-04-14 16:43:26.663400,25.733,25.74,25.218,25.822,26.113,24.656
2022-04-14 16:43:37.029400,25.707,25.742,25.218,25.822,26.121,24.648
2022-04-14 16:43:47.395400,25.689,25.725,25.23,25.806,26.106,24.664
2022-04-14 16:43:57.766400,25.694,25.733,25.177,25.819,26.109,24.699
2022-04-14 16:44:08.135400,25.691,25.722,25.196,25.809,26.098,24.696
2022-04-14 16:44:18.503400,25.668,25.712,25.191,25.785,26.085,24.675
2022-04-14 16:44:28.901400,25.673,25.722,25.183,25.783,26.098,24.675
2022-04-14 16:44:39.298400,25.67,25.706,25.191,25.785,26.088,24.694
2022-04-14 16:44:49.696400,25.649,25.698,25.196,25.778,26.08,24.715
2022-04-14 16:45:02.030400,25.675,25.701,25.175,25.793,26.08,24.699
2022-04-14 16:45:12.387400,25.634,25.698,25.17,25.746,26.072,24.699
2022-04-14 16:45:22.785400,25.652,25.683,25.172,25.764,26.056,24.704
2022-04-14 16:45:33.154400,25.652,25.679,25.181,25.759,26.071,24.725
2022-04-14 16:45:43.550400,25.67,25.717,25.217,25.809,26.106,24.741
2022-04-14 16:45:53.947400,25.759,25.785,25.249,25.83,26.126,24.763
2022-04-14 16:46:04.344400,25.743,25.751,25.237,25.834,26.118,24.76
2022-04-14 16:46:14.713400,25.751,25.779,25.239,25.822,26.112,24.747
2022-04-14 16:46:25.110400,25.73,25.754,25.228,25.803,26.126,24.726
2022-04-14 16:46:35.509400,25.657,25.703,25.203,25.798,26.101,24.729
2022-04-14 16:46:47.704400,25.665,25.719,25.203,25.785,26.109,24.724
2022-04-14 16:46:58.102400,25.662,25.714,25.193,25.806,26.119,24.711
2022-04-14 16:47:08.500400,25.667,25.711,25.172,25.783,26.116,24.726
2022-04-14 16:47:18.870400,25.67,25.706,25.201,25.767,26.082,24.734
2022-04-14 16:47:29.268400,25.654,25.682,25.188,25.785,26.098,24.746
2022-04-14 16:47:39.670400,25.657,25.698,25.185,25.78,26.08,24.741
2022-04-14 16:47:50.070400,25.654,25.677,25.175,25.772,26.088,24.751
2022-04-14 16:48:00.466400,25.646,25.672,25.182,25.772,26.082,24.741
2022-04-14 16:48:10.836400,25.636,25.685,25.159,25.748,26.093,24.727
2022-04-14 16:48:21.236400,25.618,25.685,25.14,25.746,26.085,24.722
2022-04-14 16:48:33.588400,25.638,25.664,25.151,25.748,26.077,24.712
2022-04-14 16:48:43.982400,25.62,25.664,25.154,25.767,26.102,24.713
2022-04-14 16:48:54.385400,25.72,25.733,25.208,25.806,26.119,24.71
2022-04-14 16:49:04.784400,25.696,25.741,25.203,25.809,26.135,24.718
2022-04-14 16:49:15.180400,25.727,25.753,25.227,25.82,26.144,24.721
2022-04-14 16:49:25.579400,25.74,25.75,25.233,25.822,26.131,24.713
2022-04-14 16:49:35.977400,25.735,25.748,25.241,25.822,26.152,24.684
2022-04-14 16:49:46.374400,25.722,25.745,25.211,25.812,26.138,24.687
2022-04-14 16:49:56.771400,25.719,25.741,25.197,25.787,26.115,24.663
2022-04-14 16:50:07.143400,25.654,25.708,25.177,25.78,26.093,24.66
2022-04-14 16:50:19.477400,25.654,25.706,25.151,25.764,26.106,24.668
2022-04-14 16:50:29.875400,25.646,25.686,25.173,25.772,26.125,24.645
2022-04-14 16:50:40.274400,25.649,25.674,25.161,25.79,26.093,24.655
2022-04-14 16:50:50.644400,25.641,25.698,25.143,25.753,26.106,24.653
2022-04-14 16:51:01.043400,25.641,25.669,25.135,25.777,26.106,24.668
2022-04-14 16:51:11.448400,25.623,25.677,25.145,25.767,26.082,24.677
2022-04-14 16:51:21.853400,25.623,25.687,25.156,25.767,26.098,24.667
2022-04-14 16:51:32.222400,25.623,25.659,25.125,25.74,26.106,24.677
2022-04-14 16:51:42.619400,25.638,25.659,25.125,25.748,26.074,24.672
2022-04-14 16:51:53.016400,25.62,25.669,25.111,25.753,26.09,24.672
2022-04-14 16:52:05.316400,25.638,25.656,25.125,25.735,26.077,24.673
2022-04-14 16:52:15.712400,25.636,25.662,25.115,25.738,26.089,24.706
2022-04-14 16:52:26.110400,25.672,25.698,25.154,25.768,26.119,24.663
2022-04-14 16:52:36.509400,25.693,25.712,25.166,25.793,26.108,24.671
2022-04-14 16:52:46.879400,25.714,25.747,25.156,25.81,26.125,24.652
2022-04-14 16:52:57.277400,25.748,25.753,25.18,25.808,26.109,24.679
2022-04-14 16:53:07.683400,25.711,25.747,25.177,25.799,26.109,24.66
2022-04-14 16:53:18.080400,25.706,25.737,25.161,25.786,26.115,24.658
2022-04-14 16:53:28.454400,25.677,25.683,25.115,25.758,26.091,24.637
2022-04-14 16:53:38.852400,25.656,25.694,25.12,25.766,26.112,24.624
2022-04-14 16:53:51.190400,25.622,25.664,25.119,25.756,26.113,24.629
2022-04-14 16:54:01.591400,25.633,25.656,25.109,25.756,26.069,24.629
2022-04-14 16:54:11.949400,25.635,25.664,25.103,25.764,26.077,24.621
2022-04-14 16:54:22.318400,25.622,25.669,25.116,25.753,26.092,24.613
2022-04-14 16:54:32.686400,25.609,25.643,25.082,25.751,26.074,24.633
2022-04-14 16:54:43.056400,25.625,25.648,25.085,25.722,26.071,24.625
2022-04-14 16:54:53.452400,25.599,25.643,25.085,25.724,26.063,24.638
2022-04-14 16:55:03.854400,25.62,25.651,25.085,25.719,26.071,24.617
2022-04-14 16:55:14.254400,25.62,25.637,25.069,25.719,26.027,24.604
2022-04-14 16:55:24.649400,25.601,25.648,25.061,25.724,26.056,24.614
2022-04-14 16:55:36.977400,25.583,25.635,25.061,25.711,26.058,24.598
2022-04-14 16:55:47.336400,25.586,25.622,25.056,25.714,26.058,24.615
2022-04-14 16:55:57.732400,25.601,25.633,25.057,25.716,26.059,24.605
2022-04-14 16:56:08.129400,25.661,25.69,25.102,25.749,26.074,24.587
2022-04-14 16:56:18.529400,25.698,25.721,25.146,25.792,26.112,24.605
2022-04-14 16:56:28.927400,25.714,25.726,25.12,25.784,26.112,24.605
2022-04-14 16:56:39.296400,25.714,25.718,25.123,25.774,26.106,24.592
2022-04-14 16:56:49.668400,25.698,25.71,25.124,25.788,26.088,24.589
2022-04-14 16:57:00.066400,25.643,25.68,25.085,25.744,26.106,24.597
2022-04-14 16:57:10.438400,25.635,25.67,25.083,25.737,26.078,24.566
2022-04-14 16:57:22.980400,25.63,25.658,25.072,25.737,26.055,24.571
2022-04-14 16:57:33.380400,25.606,25.653,25.064,25.75,26.068,24.539
2022-04-14 16:57:43.776400,25.606,25.642,25.077,25.729,26.074,24.587
2022-04-14 16:57:54.147400,25.612,25.635,25.058,25.729,26.045,24.587
2022-04-14 16:58:04.516400,25.591,25.632,25.066,25.724,26.045,24.605
2022-04-14 16:58:14.913400,25.596,25.64,25.066,25.719,26.063,24.609
2022-04-14 16:58:25.316400,25.593,25.632,25.043,25.7,26.047,24.635
2022-04-14 16:58:35.714400,25.593,25.614,25.056,25.719,26.045,24.636
2022-04-14 16:58:46.082400,25.604,25.616,25.048,25.706,26.058,24.645
2022-04-14 16:58:56.449400,25.591,25.627,25.035,25.716,26.042,24.64
2022-04-14 16:59:08.907400,25.588,25.632,25.04,25.706,26.024,24.653
2022-04-14 16:59:19.307400,25.583,25.614,25.056,25.69,26.034,24.649
2022-04-14 16:59:29.703400,25.583,25.62,25.036,25.714,26.054,24.678
2022-04-14 16:59:40.100400,25.601,25.641,25.051,25.71,26.038,24.665
2022-04-14 16:59:50.497400,25.666,25.684,25.111,25.762,26.117,24.673
2022-04-14 17:00:00.896400,25.682,25.705,25.107,25.768,26.104,24.647
2022-04-14 17:00:11.265400,25.682,25.694,25.109,25.768,26.109,24.641
2022-04-14 17:00:21.664400,25.674,25.708,25.099,25.763,26.098,24.628
2022-04-14 17:00:32.033400,25.645,25.668,25.101,25.742,26.088,24.618
2022-04-14 17:00:42.430400,25.637,25.667,25.09,25.741,26.075,24.599
2022-04-14 17:00:54.728400,25.601,25.645,25.063,25.724,26.066,24.586
2022-04-14 17:01:05.091400,25.611,25.629,25.053,25.732,26.066,24.586
2022-04-14 17:01:15.459400,25.609,25.616,25.048,25.721,26.06,24.589
2022-04-14 17:01:25.857400,25.585,25.647,25.066,25.708,26.06,24.586
2022-04-14 17:01:36.254400,25.588,25.629,25.053,25.703,26.063,24.586
2022-04-14 17:01:46.625400,25.588,25.621,25.056,25.695,26.042,24.573
2022-04-14 17:01:56.993400,25.577,25.621,25.032,25.705,26.06,24.576
2022-04-14 17:02:07.391400,25.58,25.619,25.019,25.705,26.039,24.578
2022-04-14 17:02:17.787400,25.596,25.621,25.05,25.7,26.042,24.568
2022-04-14 17:02:28.185400,25.588,25.603,25.029,25.692,26.039,24.577
2022-04-14 17:02:40.594400,25.564,25.616,25.035,25.705,26.05,24.598
2022-04-14 17:02:50.956400,25.569,25.621,25.016,25.685,26.032,24.594
2022-04-14 17:03:01.353400,25.559,25.592,25.019,25.698,26.026,24.57
2022-04-14 17:03:11.750400,25.561,25.608,25.016,25.685,26.021,24.577
2022-04-14 17:03:22.148400,25.564,25.592,25.008,25.674,26.018,24.594
2022-04-14 17:03:32.544400,25.642,25.659,25.063,25.732,26.073,24.607
2022-04-14 17:03:42.916400,25.619,25.637,25.046,25.72,26.076,24.591
2022-04-14 17:03:53.282400,25.645,25.668,25.084,25.735,26.098,24.591
2022-04-14 17:04:03.678400,25.666,25.694,25.088,25.75,26.077,24.602
2022-04-14 17:04:14.079400,25.653,25.692,25.101,25.755,26.082,24.584
2022-04-14 17:04:26.468400,25.666,25.689,25.091,25.765,26.072,24.597
2022-04-14 17:04:36.827400,25.64,25.652,25.057,25.735,26.077,24.584
2022-04-14 17:04:47.225400,25.619,25.622,25.067,25.739,26.059,24.565
2022-04-14 17:04:57.627400,25.58,25.621,25.037,25.721,26.052,24.565
2022-04-14 17:05:08.026400,25.59,25.637,25.024,25.713,26.042,24.56
2022-04-14 17:05:18.403400,25.577,25.629,25.053,25.708,26.037,24.56
2022-04-14 17:05:28.767400,25.582,25.605,25.024,25.705,26.052,24.563
2022-04-14 17:05:39.169400,25.58,25.613,25.029,25.692,26.023,24.544
2022-04-14 17:05:49.570400,25.559,25.613,25.019,25.692,26.037,24.539
2022-04-14 17:05:59.966400,25.574,25.608,25.032,25.687,26.042,24.528
2022-04-14 17:06:12.294400,25.572,25.6,25.021,25.692,26.029,24.536
2022-04-14 17:06:22.654400,25.572,25.6,25.026,25.695,26.037,24.539
2022-04-14 17:06:33.018400,25.574,25.6,25.019,25.687,26.034,24.544
2022-04-14 17:06:43.389400,25.566,25.595,24.99,25.687,26.023,24.549
2022-04-14 17:06:53.759400,25.569,25.571,25.003,25.676,26.021,24.568
2022-04-14 17:07:04.155400,25.553,25.587,24.987,25.676,26.013,24.559
2022-04-14 17:07:14.525400,25.548,25.584,24.995,25.671,26.026,24.556
2022-04-14 17:07:24.922400,25.546,25.582,24.977,25.661,26.034,24.57
2022-04-14 17:07:35.291400,25.551,25.593,24.988,25.692,26.017,24.583
2022-04-14 17:07:45.659400,25.577,25.604,25.008,25.68,26.04,24.565
2022-04-14 17:07:58.046400,25.621,25.64,25.037,25.713,26.057,24.565
2022-04-14 17:08:08.444400,25.671,25.681,25.062,25.742,26.077,24.555
2022-04-14 17:08:18.809400,25.668,25.673,25.062,25.747,26.069,24.552
2022-04-14 17:08:29.206400,25.645,25.662,25.06,25.735,26.056,24.544
2022-04-14 17:08:39.603400,25.647,25.655,25.044,25.73,26.067,24.568
2022-04-14 17:08:49.974400,25.626,25.626,25.017,25.725,26.07,24.578
2022-04-14 17:09:00.341400,25.569,25.618,25.008,25.716,26.057,24.581
2022-04-14 17:09:10.707400,25.587,25.618,25.008,25.687,26.052,24.56
2022-04-14 17:09:21.077400,25.574,25.589,25.018,25.708,26.042,24.544
2022-04-14 17:09:31.446400,25.558,25.597,25.003,25.7,26.042,24.544
2022-04-14 17:09:43.710400,25.566,25.594,25.018,25.687,26.039,24.526
2022-04-14 17:09:54.065400,25.558,25.6,24.987,25.684,26.031,24.51
2022-04-14 17:10:04.462400,25.566,25.602,25.003,25.666,26.026,24.526
2022-04-14 17:10:14.859400,25.561,25.597,24.984,25.687,26.029,24.518
2022-04-14 17:10:25.232400,25.561,25.579,24.971,25.676,26.036,24.515
2022-04-14 17:10:35.601400,25.55,25.587,24.974,25.687,26.029,24.492
2022-04-14 17:10:45.998400,25.571,25.6,24.982,25.676,26.021,24.513
2022-04-14 17:10:56.396400,25.545,25.584,24.966,25.679,26.042,24.505
2022-04-14 17:11:06.794400,25.545,25.571,24.984,25.668,26.013,24.489
2022-04-14 17:11:17.190400,25.543,25.558,24.969,25.65,26.034,24.492
2022-04-14 17:11:29.647400,25.553,25.576,24.953,25.674,26.023,24.505
2022-04-14 17:11:40.015400,25.54,25.568,24.982,25.66,26.015,24.507
2022-04-14 17:11:50.383400,25.537,25.568,24.958,25.653,26.013,24.507
2022-04-14 17:12:00.752400,25.537,25.579,24.945,25.645,26.008,24.524
2022-04-14 17:12:11.150400,25.527,25.558,24.961,25.647,26.015,24.553
2022-04-14 17:12:21.520400,25.563,25.572,24.966,25.672,26.014,24.531
2022-04-14 17:12:31.918400,25.571,25.586,24.983,25.684,26.048,24.541
2022-04-14 17:12:42.317400,25.634,25.654,25.023,25.722,26.061,24.531
2022-04-14 17:12:52.716400,25.647,25.657,25.038,25.715,26.059,24.533
2022-04-14 17:13:03.112400,25.621,25.639,25.029,25.706,26.061,24.539
2022-04-14 17:13:15.507400,25.629,25.627,25.01,25.705,26.055,24.573
2022-04-14 17:13:25.904400,25.6,25.62,25.004,25.692,26.059,24.578
2022-04-14 17:13:36.301400,25.597,25.58,24.998,25.679,26.04,24.539
2022-04-14 17:13:46.680400,25.571,25.59,24.988,25.665,26.035,24.583
2022-04-14 17:13:57.048400,25.571,25.576,24.989,25.686,26.028,24.573
2022-04-14 17:14:07.446400,25.569,25.576,24.989,25.668,26.023,24.573
2022-04-14 17:14:17.849400,25.569,25.584,24.966,25.663,26.026,24.554
2022-04-14 17:14:28.215400,25.558,25.584,24.979,25.671,26.034,24.549
2022-04-14 17:14:38.611400,25.553,25.594,24.979,25.665,26.028,24.544
2022-04-14 17:14:49.035400,25.569,25.573,24.976,25.668,26.023,24.547
2022-04-14 17:15:01.472400,25.545,25.576,24.987,25.663,26.028,24.557
2022-04-14 17:15:11.867400,25.542,25.56,24.989,25.665,26.018,24.557
2022-04-14 17:15:22.264400,25.542,25.571,24.974,25.65,25.997,24.552
2022-04-14 17:15:32.634400,25.54,25.555,24.971,25.652,26.005,24.536
2022-04-14 17:15:43.030400,25.535,25.565,24.976,25.644,26.023,24.547
2022-04-14 17:15:53.400400,25.521,25.563,24.958,25.642,25.994,24.547
2022-04-14 17:16:03.800400,25.527,25.55,24.953,25.639,26.007,24.536
2022-04-14 17:16:14.205400,25.537,25.555,24.958,25.644,26.007,24.549
2022-04-14 17:16:24.574400,25.529,25.547,24.96,25.642,25.992,24.528
2022-04-14 17:16:34.971400,25.514,25.563,24.947,25.644,26.007,24.536
2022-04-14 17:16:47.363400,25.514,25.565,24.937,25.66,25.997,24.523
2022-04-14 17:16:57.760400,25.521,25.568,24.937,25.629,25.997,24.533
2022-04-14 17:17:08.128400,25.529,25.547,24.95,25.631,26.002,24.523
2022-04-14 17:17:18.524400,25.521,25.539,24.955,25.639,25.997,24.54
2022-04-14 17:17:28.921400,25.555,25.581,24.969,25.663,26.022,24.561
2022-04-14 17:17:39.294400,25.516,25.543,24.972,25.639,26.001,24.6
2022-04-14 17:17:49.692400,25.579,25.603,25.002,25.681,26.044,24.626
2022-04-14 17:18:00.088400,25.61,25.624,25.027,25.699,26.048,24.637
2022-04-14 17:18:10.459400,25.615,25.619,25.005,25.699,26.041,24.6
2022-04-14 17:18:20.858400,25.587,25.6,25.01,25.676,26.035,24.624
2022-04-14 17:18:33.268400,25.6,25.608,25.019,25.676,26.037,24.628
2022-04-14 17:18:43.635400,25.54,25.578,25.026,25.663,26.034,24.641
2022-04-14 17:18:54.002400,25.545,25.604,25.002,25.657,26.026,24.644
2022-04-14 17:19:04.355400,25.547,25.589,25.023,25.665,26.034,24.63
2022-04-14 17:19:14.757400,25.581,25.589,25.007,25.673,26.041,24.638
2022-04-14 17:19:25.154400,25.555,25.599,25.005,25.676,26.034,24.62
2022-04-14 17:19:35.551400,25.54,25.583,24.986,25.665,26.036,24.63
2022-04-14 17:19:45.921400,25.553,25.576,25.0,25.66,25.992,24.646
2022-04-14 17:19:56.319400,25.568,25.581,24.994,25.671,26.044,24.636
2022-04-14 17:20:06.689400,25.545,25.583,24.994,25.66,26.049,24.644
2022-04-14 17:20:19.116400,25.553,25.573,25.0,25.668,26.007,24.644
2022-04-14 17:20:29.513400,25.568,25.565,24.989,25.65,26.01,24.628
2022-04-14 17:20:39.883400,25.555,25.562,25.002,25.676,26.018,24.609
2022-04-14 17:20:50.279400,25.534,25.57,24.992,25.671,26.005,24.638
2022-04-14 17:21:00.649400,25.558,25.581,24.981,25.671,26.01,24.638
2022-04-14 17:21:11.046400,25.56,25.573,24.997,25.631,26.018,24.646
2022-04-14 17:21:21.445400,25.537,25.573,25.005,25.644,26.026,24.638
2022-04-14 17:21:31.848400,25.537,25.56,24.979,25.644,26.013,24.628
2022-04-14 17:21:42.216400,25.542,25.562,24.984,25.663,25.984,24.649
2022-04-14 17:21:52.616400,25.529,25.568,24.994,25.655,26.013,24.625
2022-04-14 17:22:05.001400,25.529,25.555,24.981,25.644,26.023,24.63
2022-04-14 17:22:15.360400,25.553,25.573,24.994,25.639,26.013,24.623
2022-04-14 17:22:25.756400,25.54,25.576,24.973,25.634,26.007,24.644
2022-04-14 17:22:36.156400,25.532,25.56,24.986,25.636,25.999,24.641
2022-04-14 17:22:46.532400,25.532,25.576,24.986,25.634,25.999,24.615
2022-04-14 17:22:56.896400,25.54,25.557,24.976,25.644,26.005,24.641
2022-04-14 17:23:07.292400,25.532,25.549,24.994,25.644,25.992,24.678
2022-04-14 17:23:17.704400,25.524,25.549,24.994,25.642,26.013,24.653
2022-04-14 17:23:28.103400,25.526,25.555,25.0,25.639,26.002,24.667
2022-04-14 17:23:38.500400,25.542,25.557,24.973,25.642,25.997,24.67
2022-04-14 17:23:50.904400,25.537,25.562,24.984,25.636,25.984,24.681
2022-04-14 17:24:01.304400,25.539,25.561,25.009,25.634,26.011,24.664
2022-04-14 17:24:11.702400,25.555,25.585,25.002,25.659,26.001,24.659
2022-04-14 17:24:22.100400,25.534,25.572,25.007,25.646,26.027,24.66
2022-04-14 17:24:32.497400,25.579,25.591,25.029,25.672,26.041,24.67
2022-04-14 17:24:42.900400,25.631,25.639,25.067,25.712,26.075,24.667
2022-04-14 17:24:53.271400,25.558,25.612,25.022,25.672,26.036,24.643
2022-04-14 17:25:03.668400,25.594,25.611,25.049,25.701,26.064,24.641
2022-04-14 17:25:14.041400,25.607,25.621,25.044,25.693,26.058,24.63
2022-04-14 17:25:24.408400,25.581,25.615,25.054,25.691,26.062,24.643
2022-04-14 17:25:36.983400,25.592,25.612,25.026,25.678,26.057,24.654
2022-04-14 17:25:47.379400,25.581,25.599,25.039,25.697,26.062,24.636
2022-04-14 17:25:57.784400,25.573,25.602,25.039,25.684,26.07,24.638
2022-04-14 17:26:08.154400,25.56,25.615,25.023,25.694,26.068,24.625
2022-04-14 17:26:18.552400,25.579,25.612,25.031,25.691,26.054,24.63
2022-04-14 17:26:28.949400,25.589,25.612,25.026,25.681,26.062,24.612
2022-04-14 17:26:39.324400,25.571,25.609,25.033,25.686,26.07,24.617
2022-04-14 17:26:49.691400,25.581,25.607,25.033,25.673,26.07,24.603
2022-04-14 17:27:00.062400,25.576,25.609,25.044,25.691,26.057,24.617
2022-04-14 17:27:10.458400,25.584,25.596,25.033,25.67,26.052,24.632
